process,n,rep,lags,model_df,degrees_of_freedom,statistic,p_value,alpha,rejected
ar1_phi_0.5,1000,10,20,0,20,339.1080971044109,7.78323293466488e-60,0.05,1
ar1_phi_0.5,1000,11,20,0,20,398.22249833531464,4.777089325444579e-72,0.05,1
ar1_phi_0.5,1000,12,20,0,20,377.76093308791536,8.265320041732797e-68,0.05,1
ar1_phi_0.5,1000,13,20,0,20,434.58758500623844,1.3257132927590554e-79,0.05,1
ar1_phi_0.5,1000,14,20,0,20,222.81131263073374,3.279130853025941e-36,0.05,1
ar1_phi_0.5,1000,15,20,0,20,355.2652379553632,3.6603330263705143e-63,0.05,1
ar1_phi_0.5,1000,16,20,0,20,330.9714677063385,3.6615864939925544e-58,0.05,1
ar1_phi_0.5,1000,17,20,0,20,357.822724182311,1.0865325452439076e-63,0.05,1
ar1_phi_0.5,1000,18,20,0,20,414.53614508138986,1.9625905487805608e-75,0.05,1
ar1_phi_0.5,1000,19,20,0,20,569.709867645813,6.836231920721026e-108,0.05,1
ar1_phi_0.5,1000,20,20,0,20,294.9618470963601,8.62687503148185e-51,0.05,1
ar1_phi_0.5,1000,21,20,0,20,469.4042592174184,7.27705753112383e-87,0.05,1
ar1_phi_0.5,1000,22,20,0,20,320.9768154953388,4.119992244586454e-56,0.05,1
ar1_phi_0.5,1000,23,20,0,20,392.58905099822465,7.031602703029936e-71,0.05,1
ar1_phi_0.5,1000,24,20,0,20,310.4454774920423,5.918564610906726e-54,0.05,1
ar1_phi_0.5,1000,25,20,0,20,324.19141684016415,9.02719735978807e-57,0.05,1
ar1_phi_0.5,1000,26,20,0,20,386.6697120117615,1.1840123822915264e-69,0.05,1
ar1_phi_0.5,1000,27,20,0,20,277.2093861689976,3.5474258992136014e-47,0.05,1
ar1_phi_0.5,1000,28,20,0,20,276.9258881471786,4.050467559196474e-47,0.05,1
ar1_phi_0.5,1000,29,20,0,20,315.63824414962477,5.1171319366501354e-55,0.05,1
ar1_phi_0.5,1000,30,20,0,20,350.4843203498376,3.540291020571576e-62,0.05,1
ar1_phi_0.5,1000,31,20,0,20,315.14805764967707,6.4481434188785046e-55,0.05,1
ar1_phi_0.5,1000,32,20,0,20,373.3445000313486,6.76962351992874e-67,0.05,1
ar1_phi_0.5,1000,33,20,0,20,479.0240907928618,7.111879247101825e-89,0.05,1
ar1_phi_0.5,1000,34,20,0,20,328.81742027594277,1.0140388488612797e-57,0.05,1
ar1_phi_0.5,1000,35,20,0,20,421.69950055692277,6.367393037795892e-77,0.05,1
ar1_phi_0.5,1000,36,20,0,20,370.4079095643286,2.7386963977185145e-66,0.05,1
ar1_phi_0.5,1000,37,20,0,20,273.4824083742598,2.026347753008425e-46,0.05,1
ar1_phi_0.5,1000,38,20,0,20,410.7582006770785,1.1956220548620439e-74,0.05,1
ar1_phi_0.5,1000,39,20,0,20,370.97888841935014,2.0871043362752563e-66,0.05,1
ar1_phi_0.5,1000,40,20,0,20,395.47602967035834,1.772727829447254e-71,0.05,1
ar1_phi_0.5,1000,41,20,0,20,380.37299288229735,2.381465489500683e-68,0.05,1
ar1_phi_0.5,1000,42,20,0,20,252.23023874709028,4.0542949460130294e-42,0.05,1
ar1_phi_0.5,1000,43,20,0,20,360.8016590375627,2.6387189534673368e-64,0.05,1
ar1_phi_0.5,1000,44,20,0,20,382.8324025276269,7.376399280252589e-69,0.05,1
ar1_phi_0.5,1000,45,20,0,20,359.82854721955164,4.18992664668602e-64,0.05,1
ar1_phi_0.5,1000,46,20,0,20,319.85531942588085,6.995755705017263e-56,0.05,1
ar1_phi_0.5,1000,47,20,0,20,281.67711349126427,4.383095049603488e-48,0.05,1
ar1_phi_0.5,1000,48,20,0,20,485.99278448886975,2.482921756891705e-90,0.05,1
ar1_phi_0.5,1000,49,20,0,20,416.498376043152,7.675433777717815e-76,0.05,1
ar1_phi_0.5,1000,50,20,0,20,340.4758314190377,4.0718983847439517e-60,0.05,1
ar1_phi_0.5,1000,51,20,0,20,296.1112909568878,5.027466053947759e-51,0.05,1
ar1_phi_0.5,1000,52,20,0,20,426.2321303578265,7.266038551568563e-78,0.05,1
ar1_phi_0.5,1000,53,20,0,20,368.90870116378034,5.588944259536687e-66,0.05,1
ar1_phi_0.5,1000,54,20,0,20,333.6276191500069,1.0421737062484592e-58,0.05,1
ar1_phi_0.5,1000,55,20,0,20,324.5369943358972,7.667418977523886e-57,0.05,1
ar1_phi_0.5,1000,56,20,0,20,288.2038936466474,2.057703108842781e-49,0.05,1
ar1_phi_0.5,1000,57,20,0,20,327.56070271653925,1.836856993194747e-57,0.05,1
ar1_phi_0.5,1000,58,20,0,20,432.00887746511506,4.5630786819194e-79,0.05,1
ar1_phi_0.5,1000,59,20,0,20,319.255480986595,9.28536428539001e-56,0.05,1
ar1_phi_0.5,1000,60,20,0,20,432.11239499644114,4.3422158404204104e-79,0.05,1
ar1_phi_0.5,1000,61,20,0,20,356.42691803878694,2.108387283817494e-63,0.05,1
ar1_phi_0.5,1000,62,20,0,20,343.2859474198726,1.0752755395206557e-60,0.05,1
ar1_phi_0.5,1000,63,20,0,20,353.02194957883,1.0617711797588234e-62,0.05,1
ar1_phi_0.5,1000,64,20,0,20,295.5652041783352,6.497803549043719e-51,0.05,1
ar1_phi_0.5,1000,65,20,0,20,409.34638003374704,2.3484277789557026e-74,0.05,1
ar1_phi_0.5,1000,66,20,0,20,318.3287847068009,1.4379405666237832e-55,0.05,1
ar1_phi_0.5,1000,67,20,0,20,345.98036983280906,2.9978336023534504e-61,0.05,1
ar1_phi_0.5,1000,68,20,0,20,489.6176576136943,4.332659104503036e-91,0.05,1
ar1_phi_0.5,1000,69,20,0,20,433.77402713773597,1.958043635072151e-79,0.05,1
ar1_phi_0.5,1000,70,20,0,20,310.9288589089869,4.712938216725654e-54,0.05,1
ar1_phi_0.5,1000,71,20,0,20,415.0889122226299,1.5065391378738267e-75,0.05,1
ar1_phi_0.5,1000,72,20,0,20,403.33105792942365,4.1631213207625287e-73,0.05,1
ar1_phi_0.5,1000,73,20,0,20,256.59214859193247,5.33577648606789e-43,0.05,1
ar1_phi_0.5,1000,74,20,0,20,429.0848608010057,1.8526023103857012e-78,0.05,1
ar1_phi_0.5,1000,75,20,0,20,389.21332149241755,3.5197298220632976e-70,0.05,1
ar1_phi_0.5,1000,76,20,0,20,346.3012566379727,2.5747170719988836e-61,0.05,1
ar1_phi_0.5,1000,77,20,0,20,394.9681566232084,2.25906585418967e-71,0.05,1
ar1_phi_0.5,1000,78,20,0,20,314.2886627470933,9.670469936317195e-55,0.05,1
ar1_phi_0.5,1000,79,20,0,20,259.28070674467,1.526836389089925e-43,0.05,1
ar1_phi_0.5,1000,80,20,0,20,477.9634244580757,1.1848904979377637e-88,0.05,1
ar1_phi_0.5,1000,81,20,0,20,310.58347178941773,5.545958677708351e-54,0.05,1
ar1_phi_0.5,1000,82,20,0,20,415.4406118191373,1.2732206576908706e-75,0.05,1
ar1_phi_0.5,1000,83,20,0,20,448.13868595835595,1.9921404718198206e-82,0.05,1
ar1_phi_0.5,1000,84,20,0,20,475.519630121009,3.840537931044969e-88,0.05,1
ar1_phi_0.5,1000,85,20,0,20,367.59326874068057,1.0449342128388645e-65,0.05,1
ar1_phi_0.5,1000,86,20,0,20,343.3010394016716,1.0676118230949329e-60,0.05,1
ar1_phi_0.5,1000,87,20,0,20,331.4183909742097,2.96389179735236e-58,0.05,1
ar1_phi_0.5,1000,88,20,0,20,257.31197167099805,3.817241651402555e-43,0.05,1
ar1_phi_0.5,1000,89,20,0,20,483.96333707890335,6.597283518241699e-90,0.05,1
ar1_phi_0.5,1000,90,20,0,20,442.9180110943174,2.43997543310727e-81,0.05,1
ar1_phi_0.5,1000,91,20,0,20,365.10035921807304,3.4195634248202942e-65,0.05,1
ar1_phi_0.5,1000,92,20,0,20,419.06581253537405,2.2464281254858986e-76,0.05,1
ar1_phi_0.5,1000,93,20,0,20,394.1159334894315,3.3930349771447888e-71,0.05,1
ar1_phi_0.5,1000,94,20,0,20,352.8950088874754,1.1277122723735498e-62,0.05,1
ar1_phi_0.5,1000,95,20,0,20,371.10257701272883,1.9678011040735107e-66,0.05,1
ar1_phi_0.5,1000,96,20,0,20,428.3485282662517,2.636294528184376e-78,0.05,1
ar1_phi_0.5,1000,97,20,0,20,307.45517946452,2.4208952178501106e-53,0.05,1
ar1_phi_0.5,1000,98,20,0,20,353.0084320016127,1.0686056123930667e-62,0.05,1
ar1_phi_0.5,1000,99,20,0,20,327.49031900675755,1.8989974356717043e-57,0.05,1
ar1_phi_0.5,1000,100,20,0,20,289.9076075191074,9.253296605753204e-50,0.05,1
ar1_phi_0.5,1000,101,20,0,20,422.9851336390555,3.440565914747208e-77,0.05,1
ar1_phi_0.5,1000,102,20,0,20,355.3038629009932,3.5938152079577545e-63,0.05,1
ar1_phi_0.5,1000,103,20,0,20,379.7904645860804,3.1432640386138804e-68,0.05,1
ar1_phi_0.5,1000,104,20,0,20,401.07627470475217,1.2224739950751665e-72,0.05,1
ar1_phi_0.5,1000,105,20,0,20,326.13445872630274,3.604402684845685e-57,0.05,1
ar1_phi_0.5,1000,106,20,0,20,366.8661026476285,1.476709890109461e-65,0.05,1
ar1_phi_0.5,1000,107,20,0,20,308.46532188590913,1.504388444963749e-53,0.05,1
ar1_phi_0.5,1000,108,20,0,20,433.14753009808663,2.6438820523448625e-79,0.05,1
ar1_phi_0.5,1000,109,20,0,20,464.524473109223,7.601903568756055e-86,0.05,1
ar1_phi_0.5,1000,110,20,0,20,350.18402861269357,4.082404802244704e-62,0.05,1
ar1_phi_0.5,1000,111,20,0,20,360.4980399744808,3.0482570785238424e-64,0.05,1
ar1_phi_0.5,1000,112,20,0,20,393.9792523886011,3.6217596028933567e-71,0.05,1
ar1_phi_0.5,1000,113,20,0,20,422.09193247295974,5.276719566760153e-77,0.05,1
ar1_phi_0.5,1000,114,20,0,20,346.232241152996,2.6603677612750937e-61,0.05,1
ar1_phi_0.5,1000,115,20,0,20,390.68692500427414,1.742659247176835e-70,0.05,1
ar1_phi_0.5,1000,116,20,0,20,295.9671559007164,5.379700819194296e-51,0.05,1
ar1_phi_0.5,1000,117,20,0,20,297.6369341232329,2.4547356334303726e-51,0.05,1
ar1_phi_0.5,1000,118,20,0,20,305.3004272840538,6.676867750640832e-53,0.05,1
ar1_phi_0.5,1000,119,20,0,20,319.07804600748193,1.0096474456998384e-55,0.05,1
ar1_phi_0.5,1000,120,20,0,20,472.8168849128754,1.409623960483637e-87,0.05,1
ar1_phi_0.5,1000,121,20,0,20,391.8304619262055,1.0098571011940555e-70,0.05,1
ar1_phi_0.5,1000,122,20,0,20,428.89088378711466,2.033035211853929e-78,0.05,1
ar1_phi_0.5,1000,123,20,0,20,322.7451342460734,1.7874989759450517e-56,0.05,1
ar1_phi_0.5,1000,124,20,0,20,322.0862909850875,2.439924508213341e-56,0.05,1
ar1_phi_0.5,1000,125,20,0,20,318.1309174865026,1.5786756978462788e-55,0.05,1
ar1_phi_0.5,1000,126,20,0,20,298.29783243992574,1.7992890886532404e-51,0.05,1
ar1_phi_0.5,1000,127,20,0,20,476.80430852386985,2.069796065255836e-88,0.05,1
ar1_phi_0.5,1000,128,20,0,20,383.3400607993896,5.791078285017955e-69,0.05,1
ar1_phi_0.5,1000,129,20,0,20,316.1187920462442,4.0792831502070406e-55,0.05,1
ar1_phi_0.5,1000,130,20,0,20,403.10046883122493,4.6480102225328263e-73,0.05,1
ar1_phi_0.5,1000,131,20,0,20,334.98357295573976,5.4859668891161675e-59,0.05,1
ar1_phi_0.5,1000,132,20,0,20,360.4103219678809,3.177997974288528e-64,0.05,1
ar1_phi_0.5,1000,133,20,0,20,287.8152487844009,2.469107171785883e-49,0.05,1
ar1_phi_0.5,1000,134,20,0,20,375.78360148218036,2.119492335505658e-67,0.05,1
ar1_phi_0.5,1000,135,20,0,20,361.41362917737735,1.9728377276891312e-64,0.05,1
ar1_phi_0.5,1000,136,20,0,20,353.1879114449801,9.813389495634836e-63,0.05,1
ar1_phi_0.5,1000,137,20,0,20,415.725160747973,1.1111625222523788e-75,0.05,1
ar1_phi_0.5,1000,138,20,0,20,413.8326278396397,2.7478347876383453e-75,0.05,1
ar1_phi_0.5,1000,139,20,0,20,415.7862250282926,1.0791675372290817e-75,0.05,1
ar1_phi_0.5,1000,140,20,0,20,272.1054462549629,3.856029798766929e-46,0.05,1
ar1_phi_0.5,1000,141,20,0,20,300.53911253459734,6.272871820765321e-52,0.05,1
ar1_phi_0.5,1000,142,20,0,20,333.6093954774906,1.0511995347553895e-58,0.05,1
ar1_phi_0.5,1000,143,20,0,20,385.3211136333306,2.2522568444090833e-69,0.05,1
ar1_phi_0.5,1000,144,20,0,20,289.27191138247326,1.2468615743779563e-49,0.05,1
ar1_phi_0.5,1000,145,20,0,20,329.05641778405493,9.056884938790745e-58,0.05,1
ar1_phi_0.5,1000,146,20,0,20,318.3025944218265,1.4558230842575046e-55,0.05,1
ar1_phi_0.5,1000,147,20,0,20,320.67071841273105,4.760577009257911e-56,0.05,1
ar1_phi_0.5,1000,148,20,0,20,491.4203233392212,1.818087297571217e-91,0.05,1
ar1_phi_0.5,1000,149,20,0,20,436.51409432124655,5.264050319611655e-80,0.05,1
ar1_phi_0.5,1000,150,20,0,20,312.7381999405057,2.0087469902855705e-54,0.05,1
ar1_phi_0.5,1000,151,20,0,20,368.35828586107783,7.26185781094166e-66,0.05,1
ar1_phi_0.5,1000,152,20,0,20,442.11672798015815,3.5837470459329137e-81,0.05,1
ar1_phi_0.5,1000,153,20,0,20,285.5998067620703,6.976464198144164e-49,0.05,1
ar1_phi_0.5,1000,154,20,0,20,377.09084776089344,1.1372752044906995e-67,0.05,1
ar1_phi_0.5,1000,155,20,0,20,450.8787307697036,5.346175608295587e-83,0.05,1
ar1_phi_0.5,1000,156,20,0,20,356.50614849045553,2.030529971142479e-63,0.05,1
ar1_phi_0.5,1000,157,20,0,20,417.2363085391885,5.391971966839309e-76,0.05,1
ar1_phi_0.5,1000,158,20,0,20,412.3078638850763,5.698140934014637e-75,0.05,1
ar1_phi_0.5,1000,159,20,0,20,405.91353282322456,1.2118835162846742e-73,0.05,1
ar1_phi_0.5,1000,160,20,0,20,332.97702437017233,1.4178594361440731e-58,0.05,1
ar1_phi_0.5,1000,161,20,0,20,387.59000455454833,7.63412381175675e-70,0.05,1
ar1_phi_0.5,1000,162,20,0,20,414.7251040613309,1.7929582476016508e-75,0.05,1
ar1_phi_0.5,1000,163,20,0,20,391.5007921662585,1.1818823806818878e-70,0.05,1
ar1_phi_0.5,1000,164,20,0,20,472.3792191122842,1.7399518665177707e-87,0.05,1
ar1_phi_0.5,1000,165,20,0,20,307.1830430402698,2.7518963415864796e-53,0.05,1
ar1_phi_0.5,1000,166,20,0,20,340.8871925932959,3.3509015753466194e-60,0.05,1
ar1_phi_0.5,1000,167,20,0,20,363.7796807883067,6.407206665430359e-65,0.05,1
ar1_phi_0.5,1000,168,20,0,20,253.22365402841578,2.555250376609882e-42,0.05,1
ar1_phi_0.5,1000,169,20,0,20,307.6404155281512,2.218659445853716e-53,0.05,1
ar1_phi_0.5,1000,170,20,0,20,293.7120462688966,1.551550274658898e-50,0.05,1
ar1_phi_0.5,1000,171,20,0,20,267.5778551438863,3.193176512049585e-45,0.05,1
ar1_phi_0.5,1000,172,20,0,20,433.1404305717244,2.652894378069147e-79,0.05,1
ar1_phi_0.5,1000,173,20,0,20,347.3801477914758,1.5436065465377482e-61,0.05,1
ar1_phi_0.5,1000,174,20,0,20,328.58599452519695,1.1312891190253656e-57,0.05,1
ar1_phi_0.5,1000,175,20,0,20,354.66849134946943,4.8592588907609794e-63,0.05,1
ar1_phi_0.5,1000,176,20,0,20,342.97796803226134,1.244255938820026e-60,0.05,1
ar1_phi_0.5,1000,177,20,0,20,346.6264145105318,2.206828628749443e-61,0.05,1
ar1_phi_0.5,1000,178,20,0,20,516.3918585715554,1.0716677769145156e-96,0.05,1
ar1_phi_0.5,1000,179,20,0,20,400.62291054292933,1.518058597209256e-72,0.05,1
ar1_phi_0.5,1000,180,20,0,20,340.8320785432997,3.4395482447662754e-60,0.05,1
ar1_phi_0.5,1000,181,20,0,20,344.1228368749259,7.231877328089787e-61,0.05,1
ar1_phi_0.5,1000,182,20,0,20,369.4827040438555,4.25333282580437e-66,0.05,1
ar1_phi_0.5,1000,183,20,0,20,422.82671061629947,3.711709346170073e-77,0.05,1
ar1_phi_0.5,1000,184,20,0,20,403.5151814036971,3.8125181864344895e-73,0.05,1
ar1_phi_0.5,1000,185,20,0,20,330.4111926993671,4.7725558324448575e-58,0.05,1
ar1_phi_0.5,1000,186,20,0,20,321.72414648032714,2.8949853270737176e-56,0.05,1
ar1_phi_0.5,1000,187,20,0,20,356.71822374701816,1.835983348446322e-63,0.05,1
ar1_phi_0.5,1000,188,20,0,20,385.48284965882596,2.085109375523532e-69,0.05,1
ar1_phi_0.5,1000,189,20,0,20,339.88115357578135,5.396828369187995e-60,0.05,1
ar1_phi_0.5,1000,190,20,0,20,322.94427298635617,1.6270418554196223e-56,0.05,1
ar1_phi_0.5,1000,191,20,0,20,406.8477393424256,7.754255718666162e-74,0.05,1
ar1_phi_0.5,1000,192,20,0,20,371.4867072431638,1.6390399074543673e-66,0.05,1
ar1_phi_0.5,1000,193,20,0,20,372.73488735996693,9.048745299802385e-67,0.05,1
ar1_phi_0.5,1000,194,20,0,20,307.4675135129634,2.406874349746804e-53,0.05,1
ar1_phi_0.5,1000,195,20,0,20,402.3320579855059,6.709740822376514e-73,0.05,1
ar1_phi_0.5,1000,196,20,0,20,507.25859252987203,8.787272369569155e-95,0.05,1
ar1_phi_0.5,1000,197,20,0,20,266.6563437916256,4.908499846494136e-45,0.05,1
ar1_phi_0.5,1000,198,20,0,20,362.537084424871,1.1566385794761144e-64,0.05,1
ar1_phi_0.5,1000,199,20,0,20,254.3490078237095,1.5144452342183635e-42,0.05,1
ar1_phi_0.9,100,0,20,0,20,237.93087655609574,3.0678810705551737e-39,0.05,1
ar1_phi_0.9,100,1,20,0,20,762.8415435710557,1.0821363382451905e-148,0.05,1
ar1_phi_0.9,100,2,20,0,20,574.4416513979893,6.910934636220031e-109,0.05,1
ar1_phi_0.9,100,3,20,0,20,661.0410618973615,3.817089633267724e-127,0.05,1
ar1_phi_0.9,100,4,20,0,20,258.2208345105747,2.5006979177398792e-43,0.05,1
ar1_phi_0.9,100,5,20,0,20,228.09979028445815,2.8721238713119365e-37,0.05,1
ar1_phi_0.9,100,6,20,0,20,322.3165913543857,2.188481972630949e-56,0.05,1
ar1_phi_0.9,100,7,20,0,20,449.1756395824206,1.2109901560898997e-82,0.05,1
ar1_phi_0.9,100,8,20,0,20,193.06294037623056,2.6374219574553055e-30,0.05,1
ar1_phi_0.9,100,9,20,0,20,358.6060569323462,7.489311307695578e-64,0.05,1
ar1_phi_0.9,100,10,20,0,20,283.9895166385018,1.4837751998770788e-48,0.05,1
ar1_phi_0.9,100,11,20,0,20,137.25289476366015,1.6771336828096412e-19,0.05,1
ar1_phi_0.9,100,12,20,0,20,334.23459650095947,7.819822877828749e-59,0.05,1
ar1_phi_0.9,100,13,20,0,20,283.95275431310824,1.5095541098286245e-48,0.05,1
ar1_phi_0.9,100,14,20,0,20,257.9560099606176,2.828715784339144e-43,0.05,1
ar1_phi_0.9,100,15,20,0,20,98.739150814885,2.116324935575153e-12,0.05,1
ar1_phi_0.9,100,16,20,0,20,169.92560050980018,8.961713413313214e-26,0.05,1
ar1_phi_0.9,100,17,20,0,20,167.6702810474653,2.4579666190378376e-25,0.05,1
ar1_phi_0.9,100,18,20,0,20,237.12804458431478,4.447115014003209e-39,0.05,1
ar1_phi_0.9,100,19,20,0,20,291.4131605364855,4.565301898917432e-50,0.05,1
ar1_phi_0.9,100,20,20,0,20,266.6901943581333,4.8315942039263806e-45,0.05,1
ar1_phi_0.9,100,21,20,0,20,310.2343485409342,6.537644205176625e-54,0.05,1
ar1_phi_0.9,100,22,20,0,20,350.0257183517965,4.400842255959129e-62,0.05,1
ar1_phi_0.9,100,23,20,0,20,694.8373790676591,2.73691121356405e-134,0.05,1
ar1_phi_0.9,100,24,20,0,20,393.0996159134259,5.511117635737353e-71,0.05,1
ar1_phi_0.9,100,25,20,0,20,329.7650483757535,6.478235145902675e-58,0.05,1
ar1_phi_0.9,100,26,20,0,20,265.7001560842537,7.667478331352207e-45,0.05,1
ar1_phi_0.9,100,27,20,0,20,161.79174864102703,3.3840120812452176e-24,0.05,1
ar1_phi_0.9,100,28,20,0,20,197.09967671913415,4.213128586169968e-31,0.05,1
ar1_phi_0.9,100,29,20,0,20,215.8609367004265,7.986380777430842e-35,0.05,1
ar1_phi_0.9,100,30,20,0,20,166.4844863821177,4.175308913222007e-25,0.05,1
ar1_phi_0.9,100,31,20,0,20,312.027391659327,2.808283609638112e-54,0.05,1
ar1_phi_0.9,100,32,20,0,20,226.9725002779408,4.828446320476207e-37,0.05,1
ar1_phi_0.9,100,33,20,0,20,262.8925034219204,2.8388051176047867e-44,0.05,1
ar1_phi_0.9,100,34,20,0,20,205.48483248023206,9.223581814813717e-33,0.05,1
ar1_phi_0.9,100,35,20,0,20,333.20730033134686,1.2714948983368455e-58,0.05,1
ar1_phi_0.9,100,36,20,0,20,150.45778029787576,5.136684565531763e-22,0.05,1
ar1_phi_0.9,100,37,20,0,20,353.60827870349084,8.038211074734294e-63,0.05,1
ar1_phi_0.9,100,38,20,0,20,804.2095616574145,1.8080414610250768e-157,0.05,1
ar1_phi_0.9,100,39,20,0,20,845.5953808878608,2.9244778187998717e-166,0.05,1
ar1_phi_0.9,100,40,20,0,20,209.6107726930377,1.399155091851358e-33,0.05,1
ar1_phi_0.9,100,41,20,0,20,295.840385975777,5.70983036103014e-51,0.05,1
ar1_phi_0.9,100,42,20,0,20,437.9970973248726,2.5851399268587355e-80,0.05,1
ar1_phi_0.9,100,43,20,0,20,576.1085155184176,3.082242796052985e-109,0.05,1
ar1_phi_0.9,100,44,20,0,20,627.4530206954603,4.700075524928407e-120,0.05,1
ar1_phi_0.9,100,45,20,0,20,158.31114287754156,1.5899835648867937e-23,0.05,1
ar1_phi_0.9,100,46,20,0,20,75.4149434888498,2.3228728664740626e-08,0.05,1
ar1_phi_0.9,100,47,20,0,20,524.0325700006199,2.679686797716359e-98,0.05,1
ar1_phi_0.9,100,48,20,0,20,303.2634317731441,1.7414642990484187e-52,0.05,1
ar1_phi_0.9,100,49,20,0,20,188.3082685963087,2.2765591294751592e-29,0.05,1
ar1_phi_0.9,100,50,20,0,20,356.1926533622118,2.3564893650734076e-63,0.05,1
ar1_phi_0.9,100,51,20,0,20,389.94720591863324,2.4801172150959458e-70,0.05,1
ar1_phi_0.9,100,52,20,0,20,430.13688166508246,1.119087758754137e-78,0.05,1
ar1_phi_0.9,100,53,20,0,20,288.33776624702256,1.9324781618552524e-49,0.05,1
ar1_phi_0.9,100,54,20,0,20,277.8147853656396,2.672481612796078e-47,0.05,1
ar1_phi_0.9,100,55,20,0,20,541.806069745808,4.994424232956472e-102,0.05,1
ar1_phi_0.9,100,56,20,0,20,425.49824473299554,1.0326566016571028e-77,0.05,1
ar1_phi_0.9,100,57,20,0,20,152.7208481396245,1.8913485040642343e-22,0.05,1
ar1_phi_0.9,100,58,20,0,20,362.85692530253834,9.935098028410125e-65,0.05,1
ar1_phi_0.9,100,59,20,0,20,470.0170638554119,5.419559543663906e-87,0.05,1
ar1_phi_0.9,100,60,20,0,20,239.37467662446556,1.573104821175267e-39,0.05,1
ar1_phi_0.9,100,61,20,0,20,243.7977872955304,2.0287438037761938e-40,0.05,1
ar1_phi_0.9,100,62,20,0,20,383.0171557122798,6.754627374342834e-69,0.05,1
ar1_phi_0.9,100,63,20,0,20,393.7881103689834,3.967699682244239e-71,0.05,1
ar1_phi_0.9,100,64,20,0,20,252.04187679596976,4.425089916883168e-42,0.05,1
ar1_phi_0.9,100,65,20,0,20,520.2019738432228,1.7034277143561914e-97,0.05,1
ar1_phi_0.9,100,66,20,0,20,357.4675701924072,1.2861884370049505e-63,0.05,1
ar1_phi_0.9,100,67,20,0,20,454.35980090232675,1.0047610276206122e-83,0.05,1
ar1_phi_0.9,100,68,20,0,20,204.6434486748934,1.3543597578737705e-32,0.05,1
ar1_phi_0.9,100,69,20,0,20,264.5861929874317,1.2890077465842208e-44,0.05,1
ar1_phi_0.9,100,70,20,0,20,600.6648833975304,2.0849838436950103e-114,0.05,1
ar1_phi_0.9,100,71,20,0,20,450.20805864648946,7.377107459605791e-83,0.05,1
ar1_phi_0.9,100,72,20,0,20,474.5137020606457,6.231394245606265e-88,0.05,1
ar1_phi_0.9,100,73,20,0,20,340.84237923186447,3.4228040964410393e-60,0.05,1
ar1_phi_0.9,100,74,20,0,20,486.7372057229844,1.7348870407874906e-90,0.05,1
ar1_phi_0.9,100,75,20,0,20,230.55390099250778,9.26275345496205e-38,0.05,1
ar1_phi_0.9,100,76,20,0,20,500.5223379462544,2.2624184411008573e-93,0.05,1
ar1_phi_0.9,100,77,20,0,20,339.3623547876912,6.900176714689782e-60,0.05,1
ar1_phi_0.9,100,78,20,0,20,392.82772018424333,6.274670408299493e-71,0.05,1
ar1_phi_0.9,100,79,20,0,20,425.42619045253355,1.0689160045753865e-77,0.05,1
ar1_phi_0.9,100,80,20,0,20,90.56769454386148,5.897329980767283e-11,0.05,1
ar1_phi_0.9,100,81,20,0,20,215.50283019197929,9.412097067755105e-35,0.05,1
ar1_phi_0.9,100,82,20,0,20,598.0289472318944,7.487853824530864e-114,0.05,1
ar1_phi_0.9,100,83,20,0,20,548.2510159568974,2.2132440741109565e-103,0.05,1
ar1_phi_0.9,100,84,20,0,20,358.32867166603285,8.54413951062712e-64,0.05,1
ar1_phi_0.9,100,85,20,0,20,419.12294082378173,2.1858353771562454e-76,0.05,1
ar1_phi_0.9,100,86,20,0,20,592.9858031699508,8.639225491664544e-113,0.05,1
ar1_phi_0.9,100,87,20,0,20,307.822487229327,2.036343910285618e-53,0.05,1
ar1_phi_0.9,100,88,20,0,20,401.75512637387726,8.839034807425376e-73,0.05,1
ar1_phi_0.9,100,89,20,0,20,263.77502619368596,1.8814491345064025e-44,0.05,1
ar1_phi_0.9,100,90,20,0,20,184.89930098711682,1.0640094613390978e-28,0.05,1
ar1_phi_0.9,100,91,20,0,20,509.10209710410214,3.61130399754771e-95,0.05,1
ar1_phi_0.9,100,92,20,0,20,134.86786078415946,4.732296582980209e-19,0.05,1
ar1_phi_0.9,100,93,20,0,20,444.63355685059514,1.071270608408545e-81,0.05,1
ar1_phi_0.9,100,94,20,0,20,171.55581409794692,4.3175692947239327e-26,0.05,1
ar1_phi_0.9,100,95,20,0,20,395.37247175282465,1.862563571974019e-71,0.05,1
ar1_phi_0.9,100,96,20,0,20,227.57459651629168,3.658657512094279e-37,0.05,1
ar1_phi_0.9,100,97,20,0,20,425.72219245028396,9.276261057177977e-78,0.05,1
ar1_phi_0.9,100,98,20,0,20,483.4559033426245,8.42306366028693e-90,0.05,1
ar1_phi_0.9,100,99,20,0,20,260.41097465520374,9.02031088038601e-44,0.05,1
ar1_phi_0.9,100,100,20,0,20,284.63725036158763,1.0953515580996208e-48,0.05,1
ar1_phi_0.9,100,101,20,0,20,300.19618236415215,7.370575239854881e-52,0.05,1
ar1_phi_0.9,100,102,20,0,20,266.18352884040024,6.119803462433243e-45,0.05,1
ar1_phi_0.9,100,103,20,0,20,513.8031381059557,3.7379058246720712e-96,0.05,1
ar1_phi_0.9,100,104,20,0,20,326.9170272464054,2.490052354631e-57,0.05,1
ar1_phi_0.9,100,105,20,0,20,305.50103464417356,6.075209944128054e-53,0.05,1
